iter	Passed	Remaining
9470	26214	1464
9471	26217	1461
9472	26219	1458
9473	26222	1455
9474	26225	1453
9475	26228	1450
9476	26230	1447
9477	26233	1444
9478	26236	1442
9479	26238	1439
9480	26241	1436
9481	26244	1433
9482	26247	1430
9483	26250	1428
9484	26253	1425
9485	26256	1422
9486	26259	1419
9487	26262	1417
9488	26264	1414
9489	26267	1411
9490	26270	1408
9491	26273	1406
9492	26276	1403
9493	26279	1400
9494	26281	1397
9495	26284	1395
9496	26287	1392
9497	26289	1389
9498	26292	1386
9499	26295	1383
9500	26298	1381
9501	26301	1378
9502	26303	1375
9503	26306	1372
9504	26309	1370
9505	26311	1367
9506	26314	1364
9507	26317	1361
9508	26320	1359
9509	26322	1356
9510	26325	1353
9511	26328	1350
9512	26331	1347
9513	26333	1345
9514	26336	1342
9515	26339	1339
9516	26342	1336
9517	26345	1334
9518	26348	1331
9519	26350	1328
9520	26353	1325
9521	26356	1323
9522	26359	1320
9523	26361	1317
9524	26364	1314
9525	26367	1311
9526	26369	1309
9527	26372	1306
9528	26375	1303
9529	26378	1300
9530	26381	1298
9531	26383	1295
9532	26386	1292
9533	26389	1289
9534	26392	1287
9535	26395	1284
9536	26397	1281
9537	26400	1278
9538	26403	1276
9539	26406	1273
9540	26409	1270
9541	26411	1267
9542	26414	1264
9543	26417	1262
9544	26420	1259
9545	26422	1256
9546	26425	1253
9547	26428	1251
9548	26430	1248
9549	26433	1245
9550	26436	1242
9551	26439	1240
9552	26442	1237
9553	26444	1234
9554	26447	1231
9555	26450	1228
9556	26453	1226
9557	26456	1223
9558	26459	1220
9559	26461	1217
9560	26464	1215
9561	26467	1212
9562	26470	1209
9563	26473	1206
9564	26475	1204
9565	26478	1201
9566	26481	1198
9567	26484	1195
9568	26486	1193
9569	26489	1190
9570	26492	1187
9571	26495	1184
9572	26497	1181
9573	26500	1179
9574	26503	1176
9575	26506	1173
9576	26509	1170
9577	26512	1168
9578	26514	1165
9579	26517	1162
9580	26520	1159
9581	26523	1157
9582	26526	1154
9583	26528	1151
9584	26531	1148
9585	26534	1145
9586	26536	1143
9587	26539	1140
9588	26542	1137
9589	26545	1134
9590	26548	1132
9591	26551	1129
9592	26554	1126
9593	26556	1123
9594	26559	1121
9595	26562	1118
9596	26565	1115
9597	26568	1112
9598	26571	1110
9599	26574	1107
9600	26577	1104
9601	26579	1101
9602	26582	1098
9603	26585	1096
9604	26588	1093
9605	26591	1090
9606	26594	1087
9607	26596	1085
9608	26599	1082
9609	26602	1079
9610	26605	1076
9611	26608	1074
9612	26611	1071
9613	26613	1068
9614	26616	1065
9615	26619	1062
9616	26622	1060
9617	26624	1057
9618	26627	1054
9619	26630	1051
9620	26633	1049
9621	26635	1046
9622	26638	1043
9623	26641	1040
9624	26644	1038
9625	26646	1035
9626	26649	1032
9627	26652	1029
9628	26655	1027
9629	26658	1024
9630	26660	1021
9631	26663	1018
9632	26666	1015
9633	26669	1013
9634	26672	1010
9635	26675	1007
9636	26677	1004
9637	26680	1002
9638	26683	999
9639	26686	996
9640	26688	993
9641	26691	991
9642	26694	988
9643	26696	985
9644	26699	982
9645	26702	979
9646	26704	977
9647	26707	974
9648	26710	971
9649	26712	968
9650	26715	966
9651	26718	963
9652	26721	960
9653	26724	957
9654	26727	955
9655	26729	952
9656	26732	949
9657	26735	946
9658	26738	943
9659	26741	941
9660	26743	938
9661	26746	935
9662	26749	932
9663	26752	930
9664	26755	927
9665	26758	924
9666	26760	921
9667	26763	919
9668	26766	916
9669	26769	913
9670	26772	910
9671	26774	907
9672	26777	905
9673	26780	902
9674	26783	899
9675	26785	896
9676	26788	894
9677	26791	891
9678	26794	888
9679	26796	885
9680	26800	883
9681	26802	880
9682	26805	877
9683	26808	874
9684	26810	872
9685	26813	869
9686	26816	866
9687	26819	863
9688	26822	860
9689	26825	858
9690	26828	855
9691	26830	852
9692	26833	849
9693	26836	847
9694	26839	844
9695	26842	841
9696	26844	838
9697	26847	836
9698	26850	833
9699	26853	830
9700	26856	827
9701	26859	824
9702	26862	822
9703	26865	819
9704	26868	816
9705	26871	813
9706	26873	811
9707	26876	808
9708	26879	805
9709	26881	802
9710	26884	800
9711	26887	797
9712	26889	794
9713	26892	791
9714	26895	789
9715	26898	786
9716	26901	783
9717	26904	780
9718	26907	777
9719	26910	775
9720	26913	772
9721	26916	769
9722	26919	766
9723	26921	764
9724	26924	761
9725	26927	758
9726	26930	755
9727	26933	753
9728	26935	750
9729	26938	747
9730	26941	744
9731	26944	741
9732	26946	739
9733	26949	736
9734	26952	733
9735	26955	730
9736	26957	728
9737	26960	725
9738	26963	722
9739	26966	719
9740	26969	717
9741	26972	714
9742	26974	711
9743	26977	708
9744	26980	706
9745	26983	703
9746	26985	700
9747	26988	697
9748	26991	694
9749	26993	692
9750	26996	689
9751	26999	686
9752	27002	683
9753	27004	681
9754	27007	678
9755	27010	675
9756	27013	672
9757	27016	670
9758	27018	667
9759	27021	664
9760	27024	661
9761	27027	658
9762	27029	656
9763	27032	653
9764	27035	650
9765	27038	647
9766	27040	645
9767	27044	642
9768	27047	639
9769	27049	636
9770	27052	634
9771	27055	631
9772	27058	628
9773	27061	625
9774	27063	622
9775	27066	620
9776	27069	617
9777	27072	614
9778	27075	611
9779	27078	609
9780	27081	606
9781	27084	603
9782	27086	600
9783	27089	598
9784	27092	595
9785	27095	592
9786	27097	589
9787	27100	586
9788	27103	584
9789	27106	581
9790	27109	578
9791	27111	575
9792	27114	573
9793	27117	570
9794	27119	567
9795	27122	564
9796	27125	562
9797	27128	559
9798	27130	556
9799	27133	553
9800	27136	550
9801	27138	548
9802	27141	545
9803	27144	542
9804	27147	539
9805	27150	537
9806	27152	534
9807	27155	531
9808	27158	528
9809	27161	526
9810	27164	523
9811	27167	520
9812	27169	517
9813	27172	514
9814	27175	512
9815	27178	509
9816	27180	506
9817	27183	503
9818	27186	501
9819	27189	498
9820	27192	495
9821	27194	492
9822	27197	490
9823	27200	487
9824	27203	484
9825	27206	481
9826	27208	478
9827	27211	476
9828	27214	473
9829	27216	470
9830	27219	467
9831	27222	465
9832	27225	462
9833	27228	459
9834	27231	456
9835	27233	454
9836	27236	451
9837	27239	448
9838	27242	445
9839	27244	443
9840	27247	440
9841	27250	437
9842	27253	434
9843	27256	431
9844	27259	429
9845	27261	426
9846	27264	423
9847	27267	420
9848	27270	418
9849	27273	415
9850	27276	412
9851	27278	409
9852	27281	407
9853	27284	404
9854	27287	401
9855	27289	398
9856	27292	395
9857	27295	393
9858	27298	390
9859	27301	387
9860	27303	384
9861	27306	382
9862	27309	379
9863	27312	376
9864	27314	373
9865	27317	371
9866	27320	368
9867	27322	365
9868	27325	362
9869	27328	359
9870	27331	357
9871	27333	354
9872	27336	351
9873	27339	348
9874	27342	346
9875	27344	343
9876	27347	340
9877	27350	337
9878	27353	335
9879	27355	332
9880	27358	329
9881	27361	326
9882	27364	323
9883	27366	321
9884	27369	318
9885	27372	315
9886	27375	312
9887	27378	310
9888	27381	307
9889	27383	304
9890	27386	301
9891	27389	299
9892	27392	296
9893	27395	293
9894	27398	290
9895	27401	287
9896	27403	285
9897	27406	282
9898	27409	279
9899	27412	276
9900	27414	274
9901	27417	271
9902	27420	268
9903	27423	265
9904	27425	263
9905	27428	260
9906	27431	257
9907	27434	254
9908	27437	251
9909	27440	249
9910	27442	246
9911	27445	243
9912	27448	240
9913	27451	238
9914	27453	235
9915	27456	232
9916	27459	229
9917	27462	227
9918	27465	224
9919	27468	221
9920	27471	218
9921	27474	215
9922	27476	213
9923	27479	210
9924	27482	207
9925	27485	204
9926	27488	202
9927	27490	199
9928	27493	196
9929	27496	193
9930	27499	191
9931	27501	188
9932	27504	185
9933	27507	182
9934	27510	179
9935	27512	177
9936	27515	174
9937	27518	171
9938	27521	168
9939	27523	166
9940	27526	163
9941	27529	160
9942	27532	157
9943	27535	155
9944	27538	152
9945	27541	149
9946	27544	146
9947	27547	143
9948	27550	141
9949	27553	138
9950	27555	135
9951	27558	132
9952	27561	130
9953	27564	127
9954	27566	124
9955	27569	121
9956	27572	119
9957	27574	116
9958	27577	113
9959	27580	110
9960	27583	107
9961	27586	105
9962	27589	102
9963	27591	99
9964	27594	96
9965	27597	94
9966	27600	91
9967	27603	88
9968	27606	85
9969	27608	83
9970	27611	80
9971	27614	77
9972	27617	74
9973	27620	71
9974	27623	69
9975	27625	66
9976	27628	63
9977	27631	60
9978	27634	58
9979	27636	55
9980	27639	52
9981	27642	49
9982	27645	47
9983	27647	44
9984	27650	41
9985	27653	38
9986	27655	35
9987	27658	33
9988	27661	30
9989	27664	27
9990	27667	24
9991	27670	22
9992	27672	19
9993	27675	16
9994	27678	13
9995	27681	11
9996	27684	8
9997	27687	5
9998	27689	2
9999	27692	0
